,0
245,-0.3360107613484373
246,-0.03698078302954047
247,0.35845983346185445
248,0.29171381903325516
249,0.12442614382555699
250,-0.06454819554145419
251,-0.06673667166070615
252,-0.1453052366236029
253,-0.18185296419816924
254,-0.24758363285113832
255,-0.07234003270047687
256,-0.004649803463434435
257,0.1636263545221867
258,0.32773820413054944
259,0.34851184384436396
260,0.41198057371378705
261,0.35595553065160246
262,0.3964501913757912
263,0.0667240331013363
264,-0.2713707150388469
265,-0.25085199529720875
266,-0.3870610589717785
267,-0.4165254619468275
268,-0.2559690040193244
269,-0.29310284094277894
270,0.010371051042033534
271,0.4034986808045582
272,0.22183033463847013
273,0.149747538552828
274,0.017451419552277105
275,-0.1345150197160656
276,-0.18835652535400665
277,-0.22261092266607266
278,-0.2786067632172811
279,-0.05248259483935103
280,-0.09105823049774465
281,0.12358418985011337
282,0.38975087952185106
283,0.4248756649633911
284,0.39197688068082903
285,0.44175875869782694
286,0.3135646464842905
287,0.006237572599477694
288,-0.14743083473136015
289,-0.26769761672036263
290,-0.36255084388934417
291,-0.37673689486040524
292,-0.34249093176073075
293,-0.29371365125899795
294,-0.063478655542886
295,0.4188046235364131
296,0.3134265511544233
297,0.12984562253896886
298,-0.01222453471929634
299,-0.11095147573420852
300,-0.20704474518784205
301,-0.2997684104691297
302,-0.19644650140457484
303,-0.07335883011531327
304,0.01624747872501006
305,0.17500455889735367
306,0.35280682412217723
307,0.46566991862424295
308,0.3361996067546949
309,0.42874786740335946
310,0.23922033517548752
311,0.024359900191601527
312,-0.15303688835682547
313,-0.2982940287814022
314,-0.3853362601571974
315,-0.43975677384728895
316,-0.36618495737741913
317,-0.2851682813135375
318,-0.04737386074621079
319,0.40085480143608926
320,0.29634624210204175
321,0.17424943177688904
322,0.0730152941893613
323,-0.20433087480171055
324,-0.17146819817301814
325,-0.25349152169789857
326,-0.16708863647540453
327,-0.09559580443700054
328,-0.05156496950138801
329,0.11698774778782556
330,0.33752414754311066
331,0.3733387740026374
332,0.3271233479406746
333,0.40613457048851237
334,0.2533925393009953
335,-0.023977522482960582
336,-0.09598031885838494
337,-0.3345454399079746
338,-0.3605759419811059
339,-0.32921106171458997
340,-0.3868716743648739
341,-0.3390639105586656
342,0.00011824504284503095
343,0.3794866976313535
344,0.3147922102694483
345,0.14210179171819418
346,0.002492668940679327
347,-0.05187021253268762
348,-0.13891463679422392
349,-0.3372077419186271
350,-0.19523689757422116
351,-0.06660453771672628
352,-0.06053967022060259
353,0.1288904752903628
354,0.2602743729058963
355,0.41344458590502753
356,0.37245551962241147
357,0.47949299042365623
358,0.29385341440063023
359,-0.0012772025603819397
360,-0.2542698308723609
361,-0.24408070727367528
362,-0.40845883441433345
363,-0.2752407757599957
364,-0.4416007289377053
365,-0.2909950807259799
366,0.0653385555327134
367,0.3915784273178005
368,0.2357241000000022
369,0.07411770446908496
370,0.07373620110022286
371,-0.1310857928268634
372,-0.07681803843719033
373,-0.283471115211793
374,-0.25459188905489005
375,-0.03186030365945954
376,0.061128737809081915
377,0.16100357356657521
378,0.35050871422128665
379,0.31131268168735776
380,0.3532297407551159
381,0.4847823681574122
382,0.2599505973575364
383,0.03069115891898945
384,-0.2027943690683683
385,-0.24469292063416193
386,-0.4333988029081605
387,-0.3689244362295201
388,-0.41611945896952657
389,-0.21536703179866898
390,-0.023454523451365086
391,0.3644316017571905
392,0.32814129342708104
393,0.1928157149803695
394,0.05454806599850431
395,-0.07300249798853471
396,-0.07282762703749791
397,-0.33695509138136354
398,-0.2398872901982956
399,-0.15007121301275503
400,-0.037541182484629135
401,0.06497070482098377
402,0.3443605061622707
403,0.38993602885265466
404,0.38767207025415473
405,0.417083261594479
406,0.19760672331025256
407,-0.01996822150710146
408,-0.1813576844937875
409,-0.34966201719328815
410,-0.36493001641748696
411,-0.49919363320343635
412,-0.327737926065483
413,-0.27411569588944845
414,-0.04519996310482413
415,0.4135851558530499
416,0.301112671693372
417,0.16330909294438817
418,-0.09134694132055092
419,-0.013614195439765144
420,-0.15772190559426214
421,-0.2606513716313251
422,-0.24218625132006805
423,-0.10643591078587498
424,-0.07022676051292616
425,0.15540387378313558
426,0.359458396473024
427,0.3797187490825119
428,0.3840948634016606
429,0.4216557248389934
430,0.29632692982688275
431,0.09340999624059827
432,-0.1685629995351181
433,-0.31507774286202805
434,-0.3223417397364364
435,-0.4174526565338328
436,-0.32405514412807346
437,-0.2958427927975007
438,0.0040121113265560795
439,0.3366259711188597
440,0.29387826715928833
441,0.17153449487528766
442,-0.005649236718712397
443,-0.10727208485776529
444,-0.20170335109170168
445,-0.26571004840520435
446,-0.2659522215115815
447,-0.05031483069522317
448,-0.020397128656694154
449,0.17993201504102763
450,0.41100929151330157
451,0.35300357896751217
452,0.37526547456948317
453,0.45404058366961264
454,0.3242042980622515
455,0.01783253165271357
456,-0.2640333462948781
457,-0.27316364345335176
458,-0.41872047708899734
459,-0.47569422155719276
460,-0.3056146489639515
461,-0.23627093565671226
462,-0.06947453104354376
463,0.37600520649161245
464,0.29938408874584893
465,0.14094991688536904
466,0.021668194505856577
467,-0.17133997794541828
468,-0.1242191955819957
469,-0.16348111365880813
470,-0.22858978484980932
471,-0.20367134726336733
472,-0.010105428314391023
473,0.14658366122213404
474,0.255710851574506
475,0.42747233651954675
476,0.35162171462922487
477,0.48077652213009137
478,0.1796903823031681
479,0.04902528182282149
480,-0.20193806848124035
481,-0.34889373583521066
482,-0.4256536141012342
483,-0.4181787555272355
484,-0.2510480432116413
485,-0.27911540805716356
486,-0.045175498504671584
487,0.40502612761860174
488,0.30147972464653783
489,0.08618993164701438
490,-0.04841397016261089
491,-0.09895404654404194
492,-0.11166749765305234
493,-0.2589284171255564
494,-0.2551062298901131
495,-0.08353693005072807
496,0.113129164328685
497,0.15950609940332652
498,0.3313559946241176
499,0.291458993003078
500,0.3546323684043072
501,0.4322579864305841
502,0.32344987857038243
503,0.10429166888813654
504,-0.17535729079523746
505,-0.3041117813956682
506,-0.35510916724140246
507,-0.4095918907483564
508,-0.4465359087184736
509,-0.2522382681407664
510,0.010297951212189746
511,0.449410751753982
512,0.272829449796672
513,0.16294050337746901
514,0.09529861303606856
515,-0.07946346394709776
516,-0.16251113252825844
517,-0.290883224098782
518,-0.30726744839728315
519,-0.10859037148805464
520,-0.11065179449635597
521,0.18561069386065954
522,0.3133020907380019
523,0.48454926449103175
524,0.35446940012083195
525,0.3743106997774162
526,0.2974056529344822
527,0.08796643578257804
528,-0.1477895098207393
529,-0.29960586249482074
530,-0.410898668186809
531,-0.41944912346668195
532,-0.38413471845433317
533,-0.30368479471390014
534,0.017995875300203752
535,0.2934089607280253
536,0.3239122223885602
537,0.0316901566083686
538,0.06117795922608438
539,-0.13588781533891747
540,-0.23652500710504437
541,-0.2003306828997897
542,-0.22137148392458364
543,-0.09639776741130308
544,0.0296595021994393
545,0.14448419267278984
546,0.3726256849342155
547,0.366386747658239
548,0.32383375662427455
549,0.46481250191474716
550,0.22892858727193516
551,0.03319437629981874
552,-0.27851449591805066
553,-0.2440772322743452
554,-0.4018407763042121
555,-0.4307794063413797
556,-0.39966720121657934
557,-0.2782727745435843
558,0.006196837152709157
559,0.3085379947116166
560,0.28731324440174766
561,0.07456525651590112
562,-0.0328625680696906
563,-0.097351624964583
564,-0.22866411940825196
565,-0.2653125690748493
566,-0.23047744887969643
567,-0.10433988805792407
568,0.0688583896273848
569,0.11168139147500791
570,0.2947607526088264
571,0.37057554714166885
572,0.28885831385729516
573,0.4394674720241659
574,0.2951465973253219
575,0.08119075180185543
576,-0.12077921938866978
577,-0.2689467538628727
578,-0.3034394256025826
579,-0.35869631609301195
580,-0.4102102862142223
581,-0.33404230331637447
582,-0.0018066466217743437
583,0.3466778312046314
584,0.25465538520477693
585,0.11118809460267476
586,0.0310278078952431
587,-0.039040347313983335
588,-0.1849565218768593
589,-0.23404273297716066
590,-0.2650077013256569
591,-0.002774975219535073
592,-0.0799781125338879
593,0.13990834692882445
594,0.4390164508730905
595,0.40457483191782617
596,0.3399199322949207
597,0.2640920290901883
598,0.33841386700467607
599,0.08457518369847171
600,-0.17328011430759688
601,-0.3820131094510696
602,-0.35250276494044236
603,-0.4187458222393704
604,-0.3729056759699947
605,-0.27846989590510524
606,0.08527744872856118
607,0.4485391698909021
608,0.26276323416236647
609,0.12161195864810928
610,-0.03390599144893718
611,-0.12369842956935193
612,-0.1728878768047483
613,-0.2784152407891961
614,-0.2820245448872007
615,-0.16779983925110892
616,0.021449873348859165
617,0.16433357551059835
618,0.27895212690358967
619,0.3210097246743051
620,0.3194248128361736
621,0.5038766738986662
622,0.2597245655376505
623,-0.041023052933822995
624,-0.1852575202256697
625,-0.30080621858573175
626,-0.3077643788143093
627,-0.3764842721715743
628,-0.3344460871444266
629,-0.29948810897592104
630,-0.07753683562914786
631,0.28871052613177905
632,0.4051619907179712
633,0.05358940274162975
634,0.009937656532268748
635,-0.07692112448846002
636,-0.1567633996451058
637,-0.18140593125666843
638,-0.18286395915402992
639,-0.20964548214156836
640,-0.02368941204733428
641,0.19531317340950755
642,0.3731632717188464
643,0.34308501542566944
644,0.3189288136768464
645,0.44709120876127467
646,0.26093578578493176
647,-0.012686524537409491
648,-0.2547555376269359
649,-0.24329565194497396
650,-0.34383920304630894
651,-0.3802379987633055
652,-0.38625769528510995
653,-0.22126424525423508
654,0.024635847390835446
655,0.3345061540202365
656,0.2889381153433349
657,0.14242622556039913
658,0.06611900087435155
659,-0.16437731797827873
660,-0.04000625182850943
661,-0.13401446095625047
662,-0.23138148642465065
663,-0.006105486903375511
664,0.031172515891932776
665,0.006538792609932969
666,0.3677006447884319
667,0.32081532107389826
668,0.3354360426691263
669,0.4994517666279026
670,0.285664569115854
671,0.11422438950391134
672,-0.21855563974230585
673,-0.3526547452335371
674,-0.4500040691246647
675,-0.4312341530186426
676,-0.37875093081541844
677,-0.3234895655261787
678,0.035094452577347196
679,0.3543462636833129
680,0.27965877871382916
681,0.12276837232593647
682,-0.038093712724278785
683,-0.12699750925979028
684,-0.1892633385989906
685,-0.3138230557347373
686,-0.2082349362406286
687,-0.13915073834170447
688,0.09051343400582018
689,0.041572305511864464
690,0.3610949384870692
691,0.3720308089003096
692,0.40740609180521925
693,0.5030918973579824
694,0.3499206661965309
695,0.0367662981575618
696,-0.24163771046739704
697,-0.28827304109079804
698,-0.35430241637016974
699,-0.40082176046033413
700,-0.3239569585591869
701,-0.32864086512376955
702,0.023928216269320627
703,0.41314251647928224
704,0.3198660772752986
705,0.22702531832747616
706,0.025591040337339853
707,-0.07166527300237976
708,-0.24092592504728833
709,-0.2106815063191092
710,-0.2547046857582938
711,-0.2041567206786669
712,0.027490061801999456
713,0.16453219873790367
714,0.36047341073254524
715,0.37105136182259446
716,0.3981864647501191
717,0.45063209655467584
718,0.20552606525616504
719,-0.08295080565570459
720,-0.20628682941050222
721,-0.2652855110223585
722,-0.4163366050633661
723,-0.46382722302168045
724,-0.3535141162316153
725,-0.2627356280278257
726,0.012970306017785455
727,0.4016592847045188
728,0.3585351825849448
729,0.060960608694568985
730,-0.00755753276147156
731,-0.09657654012182161
732,-0.2098833803872927
733,-0.23420692146356561
734,-0.16756935305762397
735,-0.2067658518655285
736,-0.016859854940181954
737,0.07742951832683681
738,0.3128037636870062
739,0.35920172128005745
740,0.3017231554065315
741,0.4210532033152765
742,0.2831675578033144
743,0.07056376407197022
744,-0.24457978311851078
745,-0.29012167702717406
746,-0.3681721647494173
747,-0.4032475231399525
748,-0.3468421341556135
749,-0.2853347758256879
750,-0.0479525654973041
751,0.40785778597831174
752,0.35460311588963167
753,0.07851100113983339
754,-0.11210093382578068
755,-0.07524444019818156
756,-0.18297360329363097
757,-0.24564154603085542
758,-0.22727163389935945
759,-0.12436174511482553
760,0.04107559054535572
761,0.15211407034863966
762,0.3851520443384602
763,0.3319750889433585
764,0.39721361475841244
765,0.46056066000246093
766,0.35463352531699005
767,0.09447142903943366
768,-0.18059450510981173
769,-0.3602347963155002
770,-0.3679187820576718
771,-0.4774237342046868
772,-0.419411237968988
773,-0.3755152680545408
774,0.05879516850768842
775,0.42053886708988386
776,0.2756396923927086
777,0.15804812372899224
778,-0.0028113516519643364
779,-0.159867733778094
780,-0.20456059085417005
781,-0.3339907904766466
782,-0.19387496889741726
783,-0.1031996291681495
784,-0.045950690302054994
785,0.08131335945070046
786,0.48437744182981884
787,0.2988485827224706
788,0.4382054288443616
789,0.4814659777684168
790,0.17396936775044083
791,0.010138019108056597
792,-0.16617790548572534
793,-0.33162135308802043
794,-0.4633910819695526
795,-0.35788314773812635
796,-0.3835631354061711
797,-0.2666649159156942
798,0.07756855989258238
799,0.35808901081392736
800,0.30027275919315566
801,0.14623570813346512
802,0.11119188021808653
803,-0.10940647937125182
804,-0.19593964031420674
805,-0.2522639026858287
806,-0.3673640198282766
807,-0.07867066951558294
808,0.049485965017452484
809,0.15120620689513278
810,0.28652509158385997
811,0.38376817708055444
812,0.3291458279026339
813,0.5363314495881568
814,0.2716634678786096
815,0.05166953586659695
816,-0.2072575433823292
817,-0.2354977985982573
818,-0.42424016949799526
819,-0.2910353605344988
820,-0.4212360104319419
821,-0.28406111736383394
822,-0.015867009367346654
823,0.49432055967855343
824,0.323149510819403
825,0.07138439907388944
826,-0.09674783913831185
827,-0.13993399193532005
828,-0.0882424932027441
829,-0.2940812620283308
830,-0.2753223174811016
831,-0.040268657921068825
832,-0.04550980335855058
833,0.23047421670274762
834,0.3633360092646235
835,0.4221086197892236
836,0.2853969594377212
837,0.42436245747423046
838,0.17524441563638443
839,0.016602489834163677
840,-0.1834148948592504
841,-0.26613799351939577
842,-0.3835239584742935
843,-0.38330295338746617
844,-0.3238767020267422
845,-0.3089202510846398
846,0.03202640623825991
847,0.4035267568653078
848,0.3249855513950779
849,0.17640468186617048
850,0.023716478368428773
851,-0.05453868015216565
852,-0.18839719769044047
853,-0.19959938312363118
854,-0.25956791071106133
855,-0.06443750342945867
856,0.04729800112674918
857,0.11034373810633219
858,0.3836069042424449
859,0.29548290568058455
860,0.481689294371999
861,0.5408510050933948
862,0.3611370928105312
863,0.08824062769668785
864,-0.1700490974191792
865,-0.39561259939474186
866,-0.3547837433409833
867,-0.4240449047696756
868,-0.32132085322065684
869,-0.3249466416706459
870,0.14036884194517438
871,0.3303017896691514
872,0.20565570726034416
873,0.1508194258800702
874,0.012251374035557617
875,-0.11174879993663643
876,-0.18722148608427283
877,-0.19347932392076225
878,-0.21053788845716503
879,-0.13345476619605148
880,0.12308245385957112
881,0.12144836404403711
882,0.3381920718884767
883,0.3704153614646161
884,0.4612994182916804
885,0.4374030446468809
886,0.2687779189177145
887,0.013732703806643346
888,-0.21055278817576648
889,-0.26464499102287053
890,-0.35855970728626263
891,-0.432779312951641
892,-0.33779331766246024
893,-0.20392443143351585
894,0.05762685757451416
895,0.4415282677614876
896,0.2410224154865198
897,0.11282916855462173
898,0.11467681996091109
899,-0.08979496589033756
900,-0.15508525087633176
901,-0.2961264486761624
902,-0.23309587389479994
903,-0.07138621443412421
904,0.039808299260034624
905,0.22976699967958802
906,0.28151607732757233
907,0.30785135071326636
908,0.27882466406122375
909,0.48137180044034666
910,0.3356374610238414
911,0.04745874618889173
912,-0.1719699178639163
913,-0.24287951034271096
914,-0.35136731132398014
915,-0.3808700201913737
916,-0.3582540490168877
917,-0.29661899629317995
918,-0.05878313986974657
919,0.4052687875595222
920,0.3690059140880192
921,0.19538340524738212
922,-0.06568606119076117
923,-0.055656078328028956
924,-0.22773405215463682
925,-0.33354809390471185
926,-0.22820013084728824
927,-0.1240747171265026
928,-0.09497620408934418
929,0.11573238827055221
930,0.30915075877382103
931,0.4101052308182712
932,0.42945167530450845
933,0.4676444591637014
934,0.29852310137107696
935,0.03531451188555961
936,-0.1857406725235307
937,-0.3189050605701893
938,-0.5182835798126717
939,-0.5113423648855654
940,-0.3369274607252121
941,-0.3203701697709671
942,0.015406690590000984
943,0.4025420867276854
944,0.352932726134308
945,0.14351487028605855
946,-0.0773632305540252
947,-0.12283317001644323
948,-0.2535830666696644
949,-0.24610885465474247
950,-0.24114519100953538
951,-0.1769793976467768
952,-0.009816750280415421
953,0.22089411265427764
954,0.2920286349482494
955,0.3395577667015469
956,0.34702930780894276
957,0.41059279989594316
958,0.28576118624284624
959,0.03915285329548884
960,-0.18615353663378864
961,-0.2721700990582375
962,-0.3658524651852187
963,-0.35534676140587235
964,-0.3417580706724383
965,-0.2497787310846391
966,-0.02503535680587601
967,0.41149076788038164
968,0.25209384668791085
969,0.1061960841570459
970,-0.08032681322240338
971,-0.17308779735826219
972,-0.22268908412004504
973,-0.1711271433592535
974,-0.36998279109310267
975,-0.11777239833234676
976,0.005912438105649857
977,0.11005337329434664
978,0.33331811751497514
979,0.44046568709701417
980,0.392329460761852
981,0.4389240158407258
982,0.30315060352521866
983,0.03286631945693907
984,-0.2220352161375852
985,-0.24014035964277533
986,-0.3775394874700754
987,-0.4040185889761715
988,-0.36063604532929344
989,-0.31842583411257774
990,0.030483793701650094
991,0.4563261961398456
992,0.2413787171363593
993,0.17304820365079934
994,0.12079617752388305
995,-0.1540165737979059
996,-0.19079204871347913
997,-0.28248213837538766
998,-0.2704918912297256
999,-0.10360305963317454
1000,0.027406444208678573
1001,0.18754168141302394
1002,0.3930506227961207
1003,0.3442963647185094
1004,0.42438768678481786
1005,0.5214499968588865
1006,0.3819608723565082
1007,0.032168578195933106
1008,-0.16788450231851426
1009,-0.32426678988419316
1010,-0.409425548106778
1011,-0.4041088876099696
1012,-0.3783122296459359
1013,-0.1650250095895305
1014,0.028705257284596313
1015,0.42947428411438066
1016,0.3035784472826221
1017,0.19707372225218575
1018,0.017938060139576443
1019,-0.10079695819324214
1020,-0.24591327880126865
1021,-0.23590250510266275
1022,-0.2122557317830292
1023,-0.19158588523835537
1024,-0.1163182079886519
1025,0.15971317765198373
1026,0.30067386196467616
1027,0.37060357845930253
1028,0.4494039195701253
1029,0.49880942246980486
1030,0.3735292411146379
1031,-0.06940164835659021
1032,-0.19168453001809102
1033,-0.2992331559538928
1034,-0.3332691710711287
1035,-0.4445908403260291
1036,-0.429273723597863
1037,-0.343143614482187
1038,-0.03388198055596183
1039,0.4031185771249055
1040,0.3287836335600979
1041,0.22308059250706508
1042,0.006920847309079064
1043,-0.12848944860252026
1044,-0.1256241309912422
1045,-0.2785994932359447
1046,-0.22456463489823966
1047,-0.11056695846290496
1048,0.003953090717623797
1049,0.09030601256707499
1050,0.4352012831135526
1051,0.438433792565527
1052,0.3486828088850509
1053,0.4406205704617906
1054,0.30234762611535165
1055,-0.06553697131942998
1056,-0.2347198261895232
1057,-0.26095306356018594
1058,-0.361901163800247
1059,-0.37472458470164566
1060,-0.3678968587625171
1061,-0.3684958189576485
1062,0.08631488726307064
1063,0.3767016205810075
1064,0.3859290131642979
1065,0.13545371727956498
1066,-0.03128043282510222
1067,-0.09961052364663145
1068,-0.25218833706677063
1069,-0.21836127203143083
1070,-0.20299947503315216
1071,-0.10199815974072585
1072,0.032994242204555796
1073,0.1739862570016998
1074,0.31128611129408845
1075,0.4625628534594615
1076,0.34828117162329997
1077,0.4177546432238921
1078,0.378356098674614
1079,-0.0051049915648326005
1080,-0.21540612870563852
1081,-0.4686780293834417
1082,-0.5035586762117539
1083,-0.36253947997333225
1084,-0.35540088799213876
1085,-0.40507746184693033
1086,0.021416843609062236
1087,0.3839235606710354
1088,0.3064955328458582
1089,0.16024031078618722
1090,-0.04646223653708611
1091,-0.13861137994941317
1092,-0.1647761781681583
1093,-0.22914626841997932
1094,-0.26383133849113083
1095,-0.13822130345810427
1096,0.02417267370996303
1097,0.11306080411577978
1098,0.3861488828224844
1099,0.36661646214685645
1100,0.33923379166635803
1101,0.40778433956453963
1102,0.3936593433207567
1103,-0.010741079705486383
1104,-0.24926857845495717
1105,-0.24174307747285745
1106,-0.3291962958221376
1107,-0.4356427568235983
1108,-0.4273681411926264
1109,-0.32357451390332737
1110,-0.05063171966097031
1111,0.33578040542480847
1112,0.3633061364567211
1113,0.16793196930370327
1114,0.03378979528871152
1115,-0.14152686414382576
1116,-0.12179334519068073
1117,-0.300322457489924
1118,-0.26083712439335066
1119,-0.22458080676250455
1120,-0.0008084935127557059
1121,0.11498387012919808
1122,0.3912711325216001
1123,0.42392015663478233
1124,0.4174514901752289
1125,0.4385219587800241
1126,0.3183738243180314
1127,0.024356069874690956
1128,-0.09269261021516632
1129,-0.35727999725225423
1130,-0.35604053075639436
1131,-0.40967847457228274
1132,-0.4634796741999111
1133,-0.32688960241133463
1134,-0.04345777991217449
1135,0.4121225197076299
1136,0.38142472673580263
1137,0.16820345296204978
1138,0.057018640541322795
1139,-0.12169826726565446
1140,-0.20060505802433642
1141,-0.2633566021761717
1142,-0.2990475873247716
1143,-0.11019011647518889
1144,-0.07926971926575654
1145,0.18728015799139905
1146,0.3591056378218639
1147,0.25012194347782973
1148,0.39615915950189545
1149,0.4489519120739316
1150,0.3618464716490004
1151,0.012293429467681945
1152,-0.19752644771855832
1153,-0.22339400258899603
1154,-0.33124439481701734
1155,-0.40411827571011594
1156,-0.38039369678832263
1157,-0.26302514612922395
1158,0.05436340016989135
1159,0.3841919043342819
1160,0.295778955551633
1161,0.2514191394359838
1162,0.0688903987675476
1163,-0.04572479551547167
1164,-0.21507104764562335
1165,-0.25887965892996356
1166,-0.21566657865696343
1167,-0.13845053299408078
1168,-0.002293706007525426
1169,0.20629814374346025
1170,0.27010407934295777
1171,0.3528506653737609
1172,0.4320661012563664
1173,0.4514469835413127
1174,0.21390773342237504
1175,0.043196102025320246
1176,-0.2822966557300081
1177,-0.2378132333615833
1178,-0.3967549068292151
1179,-0.4994648026948615
1180,-0.3317921168259362
1181,-0.29732463960334904
1182,-0.017443658253806473
1183,0.36485660779159745
1184,0.3355249226080559
1185,0.12128110436627018
1186,0.0008195688422161934
1187,-0.1862678448081553
1188,-0.16008462223383807
1189,-0.24666261107994175
1190,-0.25929339764827203
1191,-0.21506271135783858
1192,0.031964509189682175
1193,0.11990078043557645
1194,0.3868209168597519
1195,0.41362742284553583
1196,0.37090611720052474
1197,0.45633267978476244
